,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
113922,66834,11295,5177,28311,7136,7500,6271,50844,27810,27235,9442,25134,23023,33282,8542,24346,17759,11248,17261,7551,11949,10536,23138,9455,39958,29082,7708,29485,55589,29124,29538,29848,938,3917,4371,61075,12476,6376,22296,7909,9410,7461,58383,31937,20813,9189,20112,22896,32017,12516,17783,22212,14464,12084,7363,11758,9929,18320,9529,38159,36321,6212,32456,52074,30592,21762,22213,1573,3800,3126
114116,74609,11371,6044,27884,9646,8350,8074,50646,31448,27449,9597,25559,22938,33034,8076,24836,18962,13022,17134,7084,11930,10960,25676,11088,41634,31286,8484,29011,61822,31254,30957,30028,1803,4965,4374,64849,12318,6611,22264,11881,9878,8556,58316,35316,19748,10206,22381,22534,33268,12725,17495,24384,15515,10724,5730,9781,10458,16961,9885,36359,36881,6393,29671,55174,30874,22314,22094,1960,4169,3175
114217,71107,11313,5821,25654,8515,8306,7492,51856,29487,30409,9440,22014,21418,33531,7539,26022,18178,12577,17320,7357,11838,10152,24732,10647,39553,30822,8046,27969,59511,31237,29321,30076,1555,3716,4292,63984,12436,6516,19678,10289,9743,8129,60700,33358,20784,9825,18629,20595,33421,11753,17729,23323,15225,10309,5591,10012,10421,15621,9745,32739,36626,6106,27134,53759,30347,19857,21919,1903,2528,2865
114318,73230,11486,5902,29803,10931,8320,7538,51510,30869,30791,10099,26582,20835,32376,8323,24742,19068,12030,17029,7222,11964,11093,27049,10893,41927,31458,8512,29556,62471,32825,29166,30703,1181,2868,4476,64545,12553,6573,22597,13203,9921,6953,60546,33357,22438,10372,23224,19895,32665,12052,17635,24045,15595,10524,6026,10209,10596,18265,10085,36920,37057,6481,30555,57696,32995,21633,21637,1957,2154,3297
114419,73274,11210,5513,28642,10095,8392,8723,51049,31445,30293,9921,23570,23331,33146,10462,25721,18316,13490,16805,6973,12133,10773,27046,11106,42656,31834,8056,28525,62035,33071,29113,30192,1198,5908,4109,63711,12205,6419,21780,12785,9228,8250,59676,35415,22111,10463,20663,21784,30931,13321,19209,22981,15817,10551,5864,9982,10337,18700,9812,37648,37664,6254,28169,55738,33590,19752,22714,1447,3661,2786
114621,68726,10788,5634,26849,9039,7716,5639,51204,27827,30206,8504,23435,20826,31464,7867,25909,17512,10684,16537,6053,11908,10749,24652,10131,40311,29300,8164,29126,55574,30603,30210,28847,1574,5076,4524,61443,12363,6626,19269,9637,9377,5648,57989,33161,20136,8985,20255,20266,32222,12247,19332,20989,15542,10645,5091,9861,10207,15447,9544,34156,34453,6230,28488,53687,30628,21957,20104,1968,3483,2946
114823,69997,11129,5238,27577,9774,8008,7894,51265,30315,31027,8799,25263,21756,32365,8374,25569,18542,10217,16740,6566,11790,10112,23970,10348,38816,27949,7437,29058,57871,28423,28253,29306,1164,5043,3930,62748,12316,6344,21221,11805,9283,7854,57936,33524,20149,9695,21300,20389,32158,13072,18491,22813,14239,10780,5951,10451,9780,16364,9665,33629,33892,6168,30273,55612,27249,19082,21871,1594,4087,2455
115017,73268,11446,5682,28660,11280,7971,7457,50116,29149,27536,9499,24863,23026,32479,8017,26717,18482,11549,16732,6555,11481,10914,26599,10819,41239,31628,7946,28670,57036,32019,29989,30810,1276,5895,4227,63211,12161,6344,22339,11493,9932,7908,58837,32925,18814,9586,24066,22543,31976,11591,17558,23152,15433,10802,5730,9256,10504,18345,9798,36758,36265,6389,29599,52802,32711,21662,21928,1592,4771,2833
115219,72319,11399,5807,28709,10873,7339,5725,51019,29827,27080,9751,27460,23100,32806,9637,23184,16493,11829,17098,7773,12215,10780,26030,10648,42088,30932,8142,29406,55538,30455,30531,29232,1612,4648,4187,63121,12037,6279,22262,11783,9591,6444,59654,34412,17997,10169,20502,21371,31158,12748,14229,21838,15692,11071,6752,11455,10457,17598,9910,37043,36537,6286,30098,52018,31324,21457,21935,1767,2995,2929
115320,70905,11147,5247,26074,8790,7401,7894,52484,30367,29581,9330,25492,21614,33217,7944,24288,17951,11469,15829,7399,11021,10262,24359,9834,40668,29712,7571,27679,55248,30037,28954,29359,1489,5866,4228,61673,12182,6214,19688,9956,8963,7666,59512,34161,20342,9348,20178,21075,32242,12339,16277,23216,14930,10145,5879,9255,10262,18492,9675,37222,34549,5862,27677,52102,27098,18141,22702,2305,3518,2632
115724,71930,11585,5966,27558,11616,7847,5914,50340,29283,27279,9797,30582,20294,34071,7791,24138,17858,11434,17656,6378,11866,10700,26521,11221,41617,31289,8307,28744,54708,32325,29405,29470,1176,4345,4462,64849,12354,6466,21202,13434,9939,7178,58186,32057,19938,10615,19296,21359,32482,12297,16875,22038,15631,10863,5990,10662,10441,19612,9982,38072,36648,6410,30051,52796,32617,22176,22369,1817,4032,3244
115825,67781,11443,5596,26791,9363,8177,6024,50052,29668,30121,8796,23049,20488,33139,7598,25356,17421,11713,17079,6635,11311,10596,25936,10471,41046,30953,8046,28085,57886,31157,29940,30483,2003,3442,4182,63076,12309,6229,20109,11382,9544,6404,58761,34375,20453,9541,20398,22525,31704,11331,18727,21703,15182,10820,6712,9648,10182,18465,9758,36528,35599,6161,29423,54722,32239,21653,21395,2718,3302,2930
116221,68558,11087,5347,26654,10101,8352,7076,51870,29593,30630,9728,24598,23133,33583,9042,26634,18861,11434,17116,6357,11990,10475,24167,10532,39541,29483,8016,28200,56381,31199,29206,28658,871,2562,4374,60122,12257,6334,20950,11255,9611,7248,60382,31342,22572,10114,22328,21432,32911,12679,19368,23583,14594,10581,5467,9716,10031,15143,9548,35333,34688,6132,28820,52821,27175,19710,18943,993,2674,2948
116423,70827,11106,4958,27587,8169,8088,7233,51941,30477,30943,10183,24360,22339,34085,8874,26407,18342,13108,16092,6563,11704,10372,24688,10903,37495,31786,7414,26784,54614,31391,29604,30297,742,5363,4487,62100,12286,6105,20006,9501,9490,7753,59738,34792,22257,9520,21240,20502,32956,12583,21224,22879,15568,10048,5140,9762,9833,16661,9731,32434,34816,5699,27415,51769,30778,22981,21511,1096,4672,3046
116524,67378,10659,5004,28649,7489,7384,7311,51635,30321,29378,9121,21727,22479,31150,9249,24872,17624,10375,16659,7415,11346,10053,22336,9921,37474,29638,7554,29060,63040,28661,28155,28489,1519,3737,4379,60998,12195,6501,22070,8964,8448,7519,57945,35558,18318,9586,21781,22699,32548,13453,16428,22386,14270,10342,6280,9962,8752,14085,9610,33874,34064,5764,30538,56319,28524,18061,19597,1866,3974,2953
116726,67656,10998,4443,24824,9084,7394,6858,52238,28191,30537,8136,23604,21763,30549,7893,25203,18203,7223,14806,6287,11130,9652,18359,9068,35581,25485,7237,27492,50860,26467,28134,27255,1137,5053,4011,60010,12253,5446,20662,10495,7960,7328,60049,31382,21718,9046,18897,21567,31034,10964,18983,22835,13196,8799,4681,8930,9478,13832,8790,32450,30714,6008,30574,52459,27297,19173,19188,2370,4328,2735
117021,72830,11210,5677,28079,10643,8132,7474,52007,30592,30049,9930,28500,21428,34060,8169,25550,17860,12124,16765,6504,11852,10656,25987,10943,41895,30081,8078,28489,58109,32619,30566,30466,1272,6388,4435,64264,12517,6522,21599,12330,9185,8555,60142,34435,21445,9961,21121,20136,32967,11353,18346,23099,15665,10831,6150,11002,10242,16508,9813,36605,35551,6522,30309,53014,29031,22010,22426,2007,4709,3097
117122,71048,11311,5462,27099,8876,7909,7897,52110,29344,30252,8379,27593,21226,33087,8994,25080,17908,11064,17179,6102,12019,10498,23245,10309,40478,29402,8142,29174,57180,27583,30110,28739,1315,5568,4452,63288,12465,6444,19700,9804,9541,7682,56877,33623,20380,9150,19693,19380,32623,12205,18954,22596,14609,10970,5129,10273,10382,16713,9766,35114,34853,6316,30180,54007,29075,22923,22038,1402,3888,3079
117324,69464,11188,5621,28360,11003,7128,6517,47154,29443,27629,8834,24850,21052,30704,8050,25612,17180,10698,16597,6585,11994,10244,24917,9717,38422,26656,7697,28407,54891,27648,30579,28677,1223,5215,4219,62337,12327,6302,22744,12107,8622,7348,57821,32395,20571,9502,19100,20529,30461,10909,16440,21478,14818,11418,7934,11238,10513,17899,9255,35302,34584,6350,32102,51405,29679,20863,21187,1991,4539,2955
117930,69713,11365,5130,27871,10150,7984,6921,50503,28327,29949,9570,24751,19073,32755,7760,25896,18147,12817,16784,6328,11064,10099,23361,10508,40395,28976,8049,28368,55441,30618,29315,29026,1022,5304,4367,62582,12442,6500,20478,12780,9898,7413,56545,33638,21044,9957,20357,20015,32190,11956,20480,22222,15219,10337,5758,9799,10232,15773,9902,34345,35450,6382,30838,58188,30781,20971,19558,2094,4083,2883
118023,73373,11485,5973,29370,10484,8445,7884,51869,29975,30042,9703,25730,24020,32142,10741,26178,19272,13000,17437,7462,12066,10980,26163,10924,42482,30528,8083,29522,63510,31667,30740,30308,1636,4840,4463,63396,12279,6550,22026,12480,9273,8554,59046,33745,21526,10584,23192,22733,32143,14118,18120,22932,15972,11378,6770,10815,10379,18490,10057,37514,36325,6482,30383,58458,32491,21408,22063,2038,4329,3096
118124,72608,11549,5269,29302,10904,8284,6857,51494,31355,27156,10463,22908,21891,33632,9072,27005,18180,13208,17162,6332,11371,10971,25391,11161,41724,32285,8202,28980,66124,31519,30272,29376,1766,5325,3706,64372,12391,6489,22413,12801,9991,7632,59151,35437,19206,10376,21648,21560,33510,13132,19355,22620,16242,10779,5735,9377,10680,17175,10068,36841,37331,6386,30377,59484,31615,21770,21880,2525,4381,2891
118225,68956,11185,5151,28193,9422,7613,6762,50794,29322,28092,9598,25148,22605,28124,8097,24921,16536,11008,15868,5565,11234,10275,23192,10168,39005,29647,7549,28507,59952,30564,28450,26686,886,6295,3997,60428,12196,6445,21714,11172,9370,7244,58879,30392,21109,9573,21270,21459,28256,11513,19121,21713,14702,10730,4399,10367,9601,15776,9896,34901,35124,6274,30927,57156,28934,21268,18616,1783,4514,2901
118528,71773,11347,5472,27948,10848,8279,7660,52256,31684,31008,9521,24335,22285,32610,8655,24654,18552,12082,16742,7074,11871,10642,25652,10538,41295,31871,7458,29189,58622,32459,28279,29624,1163,3190,3834,63293,12195,6149,21867,13721,9885,7254,61358,33405,20535,10384,22933,20888,32730,12451,16739,23310,15604,10013,5880,10456,10267,17236,9551,35663,35620,6074,32230,56949,30631,19606,21283,2255,3980,2303
118730,67804,10919,5215,27683,10582,6883,6100,49956,28310,28475,8570,26527,22017,32830,7936,25561,18081,10344,16551,6924,11219,10428,22803,9737,40834,27576,8106,28338,55838,30769,28468,29352,919,5596,4207,61840,12262,6311,20378,12933,8636,6282,55394,33450,18769,9424,22020,22606,32210,12159,19498,22258,14581,10493,6684,9443,9786,16129,9374,36037,34553,6176,29512,53748,31272,22898,21122,1408,5504,3125
118831,68610,11195,5444,27814,9867,8118,4809,50337,29778,30095,8779,22843,22728,32653,7316,27104,17287,11886,16304,6175,11277,10697,22992,10466,40634,29777,8217,25951,57314,30758,31539,29118,1650,5780,4494,62772,12511,6331,21450,10874,9850,6958,60731,34257,22736,9740,20403,19900,32378,12076,20269,21523,15531,10660,4604,8887,10226,16953,9868,37025,34816,6473,28283,54354,28321,23396,20749,2533,5134,3132
118932,70929,11160,5384,28527,10840,8523,7394,51804,31746,29367,10117,25958,23290,34569,9958,25145,18989,13212,17179,6962,11785,10969,26122,10916,41971,32551,8009,29265,61588,34826,31076,30261,1035,6167,4515,61390,12180,6460,21413,9235,9840,8763,59161,35595,18327,9393,22095,21386,32887,13508,17273,22934,15649,11910,6356,10841,9648,18245,9432,36815,36268,6321,30830,56260,35569,24435,22037,1773,6138,3100
119025,73307,11425,5683,29457,11316,8168,5827,50957,30355,29578,10012,24571,24347,33178,10063,26951,18300,13597,17203,7524,12149,10928,26021,10903,42168,32077,8109,29410,62837,33003,30789,27441,783,4874,4425,63666,12365,6171,21923,13957,9508,6095,57051,33259,21000,10734,21627,23300,32924,13395,20127,22093,16201,11103,6129,10488,10285,17717,10040,37427,37732,6230,29597,55381,33163,22638,20230,1231,4393,3076
119126,70928,11340,5579,26807,9261,8110,8123,52343,29396,30846,8885,29617,22158,32604,9463,24786,18124,11764,16902,7224,11629,10638,26804,10879,42246,30641,7996,28199,55863,31978,29823,30029,1234,4753,4514,63097,12406,6513,20788,10821,9824,7822,60407,33043,20887,9674,23286,21539,32838,12659,18051,23723,15274,10246,4929,9347,10522,17773,10024,37426,36133,6079,27803,51683,29028,22929,22177,1152,4327,3157
119732,73123,11462,5358,29219,8940,8594,7792,51087,30311,30324,9554,27436,24240,33167,9139,26902,18939,11598,16485,7651,12073,10956,26106,10555,40470,31602,7874,28978,59077,33021,29453,28849,831,4330,4447,62681,12420,6476,20892,10905,10147,7930,57900,32901,20276,9326,23843,22499,32801,14084,19612,23831,15157,10522,6614,10534,10065,17833,9663,36787,36675,6346,28922,54804,32482,19873,21875,1525,1888,2920
119833,74051,11375,5889,27251,11395,7803,7126,51007,30957,28120,10054,23700,23330,34238,9915,25713,18958,12032,16816,7447,11649,10533,25263,10845,40524,30491,8264,28032,60714,32561,29751,29731,1525,5624,4408,64352,12235,6445,21191,13616,9290,7637,57534,34497,21226,10470,18837,20876,33281,12656,18889,22380,15805,10121,6048,9909,10591,16447,10058,36141,36454,6381,30035,55179,31358,21421,20900,1885,4925,3102
120010,67589,11174,5290,25912,9807,8131,6576,50585,29580,29908,8862,25777,21683,33764,7475,24821,16959,10017,16460,6767,11461,10431,24522,9697,38920,28659,7426,27248,54682,29639,29407,28918,1290,4720,3987,61643,12250,6110,20592,11218,8563,7307,59914,31799,20403,9732,24466,20057,32539,10832,14850,22717,14302,10454,4678,9724,9972,16800,9214,34922,34375,6094,27709,51190,29363,20750,20306,1103,3421,2834
120111,72806,11352,5429,28606,10955,7493,7382,49359,30919,28690,9237,22334,24963,32234,9441,26360,18506,10537,16297,7323,11967,10666,24084,10594,40558,29200,8362,29827,57747,29082,28887,30030,1248,4713,4469,63506,12214,6459,21647,12794,8844,7435,56014,36223,19068,10068,20286,23099,32284,13693,18384,22883,15002,9489,5252,9275,10476,17039,9732,35407,35399,6434,31516,55670,30984,19475,21458,2019,4491,3156
120212,68444,10513,5393,28171,7530,8370,7665,50369,29334,28504,8997,27712,21511,31071,8597,23591,17667,11914,16454,6448,11422,10560,24969,10255,38641,30458,8040,28643,55195,31742,29338,28663,1116,5068,4135,61479,12328,6573,20959,10104,9935,7626,57371,35303,19836,9303,21295,21767,31374,13175,17719,22845,14989,9624,4894,9247,9895,17978,9757,35924,35608,6091,28568,54268,28707,21190,22811,2084,4368,2997
120414,68993,11103,5628,26219,7076,7506,7889,50384,30050,28049,9380,25113,19923,32817,9340,25896,18019,13005,17264,6106,11807,10974,25866,10246,38414,31491,8121,28700,58323,31726,29654,29657,1616,5909,4418,62530,12471,6605,20325,9131,9958,8640,59933,33909,20688,9560,18266,17734,32623,12703,18214,23046,14983,10569,4972,9789,10393,17091,9630,35886,35940,6287,29031,53192,30816,20606,22302,2425,5038,3255
120515,71377,11198,5727,25691,8781,8110,7559,51937,30555,30438,9651,21692,20357,32512,7923,26538,17984,13921,17720,7708,12017,10324,24171,10440,39335,31687,8542,28831,62367,33366,31077,29522,2043,4899,4293,63861,12554,6561,20221,10198,9876,7823,60103,33442,21269,9849,17302,19175,32701,10991,18086,23500,15915,11747,6156,10911,10261,17483,9822,36390,37451,6275,30757,57911,34548,23613,22162,2500,4388,3179
120717,69005,10990,4989,26688,5963,7972,7844,52208,30706,31251,9441,23699,21857,33039,7931,25888,18401,11875,16923,7318,11533,10407,25670,9458,40318,30441,7663,26859,57536,32787,28689,29193,1661,4679,3818,61188,12347,6463,20662,7342,9383,7325,60158,33328,23047,8819,23163,21133,32000,12230,18998,23322,15246,10269,5301,9041,9932,14966,9472,33943,35221,6130,27675,57293,31628,18741,18595,2412,3550,2717
121416,58078,11031,4031,25514,4068,7834,6754,49437,26823,27267,8824,23432,19606,33300,7506,24129,17574,12859,14703,6436,10557,10512,25435,8065,39311,30161,7019,24830,54742,32781,24084,27334,1279,4130,3126,53648,11693,6098,19820,4698,9263,6207,56616,32322,19015,8311,23938,19378,30658,11238,18208,20114,14956,9341,5865,8773,10163,15412,7883,33758,34518,5527,26704,49002,31401,15768,18397,1418,1758,2130
121618,71314,11373,5114,27962,11085,8247,4704,48289,29726,26565,8641,23037,20494,32735,7448,24718,16833,11404,16367,6606,11694,10393,24600,10758,39610,29580,7425,28556,57031,31283,28521,27853,458,4450,4282,62104,11896,6267,21133,13036,9112,5570,53563,30615,17082,9786,16136,21486,31976,11066,17685,21562,15136,10667,6576,10400,9969,16395,9558,35429,34913,6127,28804,51138,29440,22513,20030,840,4040,3003
121719,68325,11128,5162,23008,8394,7946,7628,51973,28809,29021,8902,23236,20489,31811,7715,22091,17252,11564,13531,5954,10430,10575,20598,10192,35233,28856,7391,24062,48561,29096,29477,26418,1376,5393,3924,59582,11964,6099,18694,8881,9353,9047,59636,31475,18128,9150,22449,19205,31291,12129,13936,22498,14441,8590,4895,8481,10176,15218,9601,33179,33893,5946,23326,47832,28953,18077,19405,1878,4693,2864
121921,72130,11189,5509,27190,10561,8010,7141,52862,30178,29795,9448,24722,22763,34072,8689,24243,18655,11177,16873,6796,11249,10520,24431,10860,40486,29937,8106,28161,56292,30304,30422,29352,1867,6015,4533,62808,12256,6323,20580,12344,9715,7927,61767,34223,21969,10137,20516,21939,33354,12425,16292,23199,15196,10772,5621,8705,10133,17121,9886,35100,35631,6156,29543,51791,31488,21494,21473,2329,5527,3090
122317,68878,11381,5344,28471,9840,8283,7998,50437,29961,28986,9539,25410,21536,31641,8995,26145,17333,11299,16379,5586,11558,10875,24019,10740,39217,29888,7074,28574,56508,28523,27251,30075,857,3679,4009,60568,12450,6443,21002,11869,9581,8216,58410,34974,21706,10080,20547,18989,31476,12952,19782,22654,14744,9689,3467,9127,10157,16737,9950,34649,35241,5978,28981,53192,27978,20126,21747,990,4187,2736
122418,72418,11369,6114,28196,10334,8289,6457,50989,29618,28175,9734,27758,22210,32836,9110,25824,18617,13070,17212,7269,11792,10831,26862,11318,42177,32064,8599,29006,61992,33074,30771,30112,1701,3804,4501,64231,12544,6662,21544,12645,10277,7647,59007,34147,19823,10198,18007,21714,32832,12933,18241,23758,16366,10535,5940,9201,10614,18765,10150,38469,37850,6647,28412,55185,34162,22701,22563,2055,4110,3229
122620,68282,10800,5755,28208,9160,7126,6345,51845,27218,30179,9102,24535,21203,24075,7889,27322,16883,12110,16165,5649,10551,6540,24558,10526,41533,30889,8037,26014,60495,28893,30508,27140,1269,6566,4284,60411,12292,6289,21017,10992,9285,7606,62067,32980,24484,9788,24026,20773,25805,11573,21043,21875,15824,10472,5036,9635,8250,16125,9795,35554,34629,6351,26890,55111,29495,21408,19526,2538,5601,2843
122822,72516,11323,5757,29102,11827,8432,6417,50690,29185,28791,9606,26355,21825,33633,8017,26772,18780,12122,16597,7343,11836,10925,26480,10464,42271,30581,8273,28657,62865,33805,30249,29156,1239,3824,4349,64687,12303,6391,21053,13615,10058,6829,57871,34131,21355,10722,23073,20814,33676,11195,21912,23365,15706,10268,6184,9978,10559,17144,9612,36511,36480,6371,30767,57332,32900,24119,20746,1830,3448,2984
123117,71925,11578,5293,28537,9056,8194,8868,52538,31746,30020,9646,27388,21968,33528,9471,24198,18898,12642,16044,6369,11590,10911,26256,10301,42505,31377,7914,28131,58807,30309,29847,30566,1535,4637,4037,62528,12283,6494,21356,11252,9710,9174,60575,36496,19517,9699,22082,21386,32973,13743,15692,23317,16249,11305,5700,9555,10205,18357,10002,38503,36983,6232,29021,56861,30801,19706,22272,1922,3287,2875
123420,68069,11061,5066,24343,10184,7713,6939,51867,28453,29287,8709,24710,21698,32895,7996,26515,17176,8654,14297,6458,10685,10727,23545,9863,36518,27944,7507,26001,47345,28224,29726,27655,1318,4943,4134,60255,12377,5918,19017,12006,9117,7171,60954,32258,21807,9728,23129,19809,32474,10981,17938,22539,13629,8621,4990,8237,10308,15891,8909,32343,34470,6116,26614,49291,29818,20562,19032,2383,5403,2817
