,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
177140,2483,13724,22263,29986,13303,85325,41315,22957,31720,33642,51522,24960,65568,77140,67382,38487,19910,18441,9794,12561,1807,6761,3341,2690,16769,30831,4275,5149,9999,78222,15312,27732,30932,7921,6475,5413,15017,22092,24802,30772,149281
177241,1523,11505,19368,25750,10648,72461,37318,18888,29455,32288,51035,23412,65085,71445,69577,37116,18504,17197,8705,12063,1799,5668,3524,2212,15615,29088,4189,5009,11881,76964,17901,26903,29593,7948,6305,4140,13115,20235,24766,32399,145543
177342,2100,13807,23139,30116,12081,85112,39874,22584,33181,33791,51461,25430,65634,73251,75255,34422,19620,18252,9750,12844,1835,6612,3657,2709,18213,30232,4411,5804,11741,74553,15147,28052,31340,8035,6319,5698,15429,23779,24893,31536,151888
177645,1713,12398,21953,28481,11775,85633,39576,21590,31437,29963,54472,27870,71872,74854,65378,37445,19863,18357,9394,12726,1836,6800,3522,2720,17456,29734,4551,5956,10304,75021,14894,27955,29676,7839,6411,5667,15364,24915,25233,32892,151013
177746,2320,13819,22263,30532,13359,80089,40615,21430,31618,34097,44581,20958,62241,74451,71784,41345,20257,18031,9551,12200,1828,6385,4415,2159,14980,30498,4807,5637,12484,72438,18016,27115,30327,7970,6380,5934,14926,22619,24962,30704,151861
178142,1656,10980,19956,23111,8472,69937,28162,20100,29458,30998,48791,22378,63311,65940,66913,35862,17970,16784,9044,11496,1795,5460,3689,1831,14826,28719,4307,5973,11816,67866,15238,25055,25559,7616,5890,4883,15282,24824,24545,30937,145890
178243,1926,12790,21884,27288,12271,80564,36100,20735,30979,33284,48813,24509,67042,73051,68775,36964,19731,17580,9142,11748,1836,5538,3333,2612,15115,29676,4437,4882,9261,76773,14736,25767,30070,8002,6186,4663,13899,20763,23027,31952,150450
178647,2229,13517,23737,31015,12478,86953,37861,22940,33598,33895,51444,27069,69486,74478,66090,40773,18777,18610,9846,12333,1813,6685,4376,2642,16258,31046,4789,5532,10771,75825,16151,27144,29497,8008,5780,4347,15649,21792,24573,30863,151508
178748,1906,12702,21229,26814,10146,83610,37053,22171,31311,31683,53659,25692,67728,70424,70798,34223,17892,17653,8906,10788,1818,5602,3258,2655,17622,29948,4032,5608,11021,75351,12367,27446,29849,7996,6190,5190,15864,23065,24813,31975,146456
178849,1748,12618,21480,26615,9713,77063,36299,19101,29069,28752,49637,24217,67378,72950,66478,34521,18833,18023,9663,11912,1823,6436,3361,2704,16849,29668,3733,5041,11650,76011,14237,27786,29895,7969,6042,4492,15786,25151,25599,32332,151342
178950,1327,11024,20081,24490,9848,76667,30495,19515,29563,31368,53145,22868,60236,68827,65659,37769,18225,17740,9028,11749,1806,5744,4282,2593,15203,29496,4598,5113,11576,72552,16470,26984,28216,7824,5675,4507,13054,17835,21940,26952,140592
179245,2058,13209,22567,28980,11854,86412,36995,23448,33122,34049,51444,22279,63991,73671,62717,38723,19841,18050,9467,9494,1820,6363,4152,2671,16948,29622,4460,5372,10937,75623,13995,26551,30398,7847,6104,5115,16298,24387,26638,32049,150331
179346,2262,13579,23743,32204,14823,92017,40787,23182,32158,34856,50372,24744,69698,77346,64480,40412,20465,18720,10430,12418,1834,6948,3792,2724,16040,31785,4583,6017,11980,75599,16044,27347,30385,8055,6503,5876,16180,23724,24965,32065,155007
179548,1644,11879,21986,27656,12855,80531,41072,21541,32582,34314,48603,23129,64730,74465,71609,44102,20921,17909,9768,9830,1810,6617,4047,2507,15807,30667,4728,5175,11591,75991,16962,26083,29650,7975,6444,4998,15769,23530,25743,30337,152693
179952,1347,12493,22241,29057,12319,82608,39334,23077,31738,34145,53183,23716,64793,72712,69267,39895,19579,18263,9728,12166,1828,6736,3748,2680,15192,30574,4590,6058,10723,75391,14169,27655,29950,8045,5628,4393,14595,24267,25890,28699,151321
180129,2079,12696,22461,27786,12413,82440,39026,21209,31580,33251,52194,24631,67006,72983,71468,40210,20230,17720,9725,11965,1826,5738,3942,2512,17181,30580,4651,5855,12021,73278,18865,27105,30398,7956,6124,5192,13977,21627,23210,29012,149074
180230,1552,11254,20713,23780,10970,78990,34694,19008,29737,31187,52869,27730,68569,74069,71728,36762,19318,17767,8944,12068,1786,5537,4007,2228,17063,29266,4532,5758,12275,77846,15977,27358,28737,7973,6271,5234,15605,23228,24107,32496,148458
180432,1939,12339,20962,28393,12909,81604,41468,18620,29236,32807,46268,24205,64130,74683,67197,42228,19342,18107,9442,10966,1813,6335,3848,2233,15400,29835,4634,5015,11053,73087,21410,24837,28892,7980,6305,5194,15232,25323,24404,32261,151781
180533,1696,12462,20378,26920,11533,77352,37568,20302,31350,33832,51971,23498,64358,73754,68413,39470,19467,18227,10118,12294,1773,6542,3965,2588,16879,31187,4468,5982,11263,73216,14745,27821,29551,8019,6431,5003,14673,22668,23872,31581,151780
180735,1709,11815,20191,27198,9892,76262,35919,20423,31021,32391,52495,23462,65469,75715,70819,39673,20046,17743,9680,11906,1702,5395,4243,1925,14806,30089,4728,5325,11718,78201,13753,27517,29455,7908,6319,4422,14038,18967,23939,30264,148482
180836,2019,12167,21778,25810,9921,78689,32471,19799,31454,33844,53112,21591,62789,72619,60411,34921,19697,17582,9507,12262,1826,5727,4087,2408,14515,30117,4610,5009,11194,77901,15520,26767,29037,7988,6324,4792,14174,22067,24307,32337,146134
180937,1579,10878,21191,24039,10629,77511,31684,19244,30588,32110,46702,22977,63578,69967,65473,39596,18014,17575,8200,10365,1817,5201,2888,2573,16309,28437,3859,4868,11141,72429,12227,23420,23573,7414,5960,5864,15132,24891,25601,31320,144397
181131,1870,12228,22449,27374,12462,81682,40061,20413,26637,32182,45867,26996,69280,74577,68844,41501,19097,17275,8798,10819,1759,5581,3877,2605,15098,28610,4358,5135,10901,76200,17106,27074,28450,7761,5945,5234,13707,23182,22056,29306,142176
181232,1724,12516,22001,28760,10170,82808,35210,21421,30663,32049,49378,24216,67650,75292,64068,40341,19667,17983,9243,11314,1814,6112,3778,2572,15551,29735,4583,5496,11507,76707,13454,27744,29528,8058,6154,4479,13455,19814,24473,30569,149485
181636,1290,12516,21441,24859,9849,78465,32849,21434,32324,32573,53896,23418,63700,69615,67039,38042,20567,17499,8425,11922,1810,6056,3193,2283,15942,29822,4264,5489,11234,71023,9665,26471,30128,8032,6044,4708,14932,21869,25147,30561,146723
182032,1640,12157,22131,26547,10345,79001,33617,21565,32451,33453,53612,19020,59542,73070,66777,28975,17051,17910,9404,11767,1812,6491,3809,2650,16414,29977,4480,6227,12203,73886,6816,28026,29615,8072,6318,4903,15044,23954,25474,30597,148404
182436,2144,13511,23585,30290,13148,86399,39177,22486,32175,32372,49248,25944,68229,75090,71899,41410,19097,18241,9658,11598,1832,7078,4060,2716,16906,30577,4642,5821,10872,76973,13721,27699,30490,8056,5930,3953,14564,21706,24936,30324,149386
182739,2144,12653,21483,28162,11437,82418,35075,21447,32049,32756,61208,24223,68198,73783,54743,40838,20213,18093,9930,12335,1819,6733,4024,2553,17050,30760,4778,6109,9970,76018,17286,25948,29155,7787,6235,4916,16257,26073,26294,33409,150286
182840,1602,12850,22366,29607,12052,85082,33426,21443,30674,29854,51812,21649,62338,71962,63266,30210,17873,18144,9785,11584,1790,6069,2940,2494,15863,30309,3979,5619,11693,74422,10946,27891,29266,7999,6130,5288,15080,23395,24018,30604,146854
183034,1694,11702,21690,29182,11018,79725,38834,19065,30966,31336,46836,24856,63292,68937,69318,37171,17137,17764,9572,10621,1832,6026,3506,2501,13982,30287,4318,4802,10254,72091,19263,24255,29103,8023,5975,5354,16875,26698,26737,31519,150468
183337,2116,12975,22174,27105,12147,84439,39172,21469,30957,33842,49279,24061,64402,73865,66814,40954,21338,18086,9924,12601,1830,6368,4070,2463,16438,30315,4676,5923,11505,75975,13831,26978,30865,8031,6302,5202,14459,21746,24371,29923,152990
183741,1709,12147,20586,26826,11773,82921,37021,22400,31311,32372,44958,22078,56924,71150,70803,38394,18466,17817,9621,11772,1820,6080,3167,2459,14997,30642,4323,4727,11855,70050,14690,26984,28317,8013,6145,5116,15172,23518,25170,31450,148335
185038,1428,11650,19620,24946,10712,78248,31805,20599,31817,32250,55095,23558,66918,70707,74120,39823,19334,17487,9106,12619,1777,5708,3593,2368,17496,29377,4404,6013,11061,76424,12959,26802,28422,7760,6151,4520,13819,20343,23887,30589,146123
185139,2086,12514,21808,26766,12298,83294,40530,21564,31990,31515,51606,25085,68555,75465,70741,39507,19663,18083,9440,12535,1814,6068,3885,2527,16318,29829,4485,5325,11071,75519,15495,26337,28407,7941,6262,4884,15553,24584,25979,31806,150946
185341,1228,11548,22430,27466,11926,81970,37636,23151,32984,32856,49006,25536,67256,73056,67830,39852,20341,18359,10161,11621,1812,6927,3477,2719,17452,31058,4298,5191,11282,73481,11270,27688,29301,8035,6414,4976,15602,23355,25367,30857,151197
185442,1712,12302,20353,25697,10746,79696,39293,20605,29934,31154,50527,24418,65783,73425,68283,38019,19181,17576,9914,11198,1823,5865,3858,2663,15796,30947,4329,5252,12351,74809,14938,27583,29451,8045,6427,5227,15080,20970,24068,30309,150737
185846,1958,12618,21503,26557,12395,81062,37835,21520,30672,31874,53803,25810,68592,74304,68321,38025,19923,18410,9993,12509,1820,6403,4195,2596,16905,30195,4411,5651,12232,74266,17012,27583,29320,7919,6314,4979,15497,23084,24295,31863,150799
185947,1699,11802,21377,25675,8921,78683,31352,19266,30504,31070,51993,24815,67691,74981,68177,37095,20026,17255,8949,12014,1723,6634,3779,2443,15481,29574,4539,5381,11701,76578,14051,27215,29137,7982,6299,5065,13981,19956,22873,31441,145880
186040,1589,12323,20727,26999,10808,80811,36477,21922,32437,32417,49100,25066,69320,74279,71725,37873,19784,18216,9648,12415,1833,6729,4118,2665,17250,30518,4682,5645,11909,73292,17297,27058,29816,8054,6103,5086,14810,21493,24728,31665,151753
186141,1802,12923,21761,26038,10356,80611,35371,22225,32227,31536,53072,23119,64235,71505,72270,34527,19457,17346,8978,12114,1739,6664,3654,2188,17524,30278,4297,5898,12744,76195,11650,27311,30124,7919,6213,4561,15042,21526,25359,29612,148867
186444,1835,12624,21315,26562,10191,79205,33712,21438,31017,31029,51960,23814,65933,71546,61966,39008,19733,18011,9891,11171,1835,5759,3118,2538,15848,30605,4284,4880,11235,69976,16113,27059,28880,8067,6315,5954,15234,22347,23741,29399,153004
186545,2010,12918,20750,26049,11488,80790,36363,20933,32426,32706,49848,26524,63369,72943,67153,39252,20136,17909,9593,12765,1833,6790,4151,2649,15737,30128,4651,5936,12265,74840,18574,26557,29815,7995,6405,5698,16149,25151,25244,31418,152725
186848,2028,11723,20982,28273,14522,82743,37890,20726,28144,30619,49319,23565,67929,74759,67193,41666,19879,16823,9467,10876,1827,6677,4399,2676,15335,30056,4715,5437,10502,78175,22289,24129,29248,7722,6015,4994,13927,22987,22875,31582,143264
187143,1432,11673,21400,25958,10665,83180,37592,20051,30626,31675,52679,26052,66664,71856,65078,38675,19502,18372,9418,11837,1832,6718,4241,2721,16005,31073,4744,5059,10725,76132,18663,27500,28568,8051,5984,4080,13550,20679,24488,30337,147061
187345,1759,11590,20902,25016,9801,78808,34366,20531,30311,30848,55074,23714,65981,75903,62196,38946,19837,18188,9872,11990,1836,6340,3523,2639,16507,30396,4329,5742,10577,76075,17489,27926,29544,8054,6506,4799,15099,20005,23095,30390,150443
187547,1684,12197,21711,28556,12840,84794,40649,20887,30592,32134,47568,24522,68905,75786,70169,40786,20800,17580,9331,11032,1775,6172,4261,2240,15748,29979,4663,5703,12262,74529,18134,27328,30194,8017,6346,5483,14769,23719,23277,30991,151653
187850,2134,12184,21733,25643,12448,80248,37992,19939,30351,32809,46825,26792,68581,71032,64057,36723,19780,17584,9035,11707,1822,5637,3906,2581,14928,29631,4434,5267,12803,73522,17879,26177,28718,7937,5886,5264,15204,23014,23268,30781,147179
188145,1697,11062,21633,26886,12078,80110,33652,21106,30695,32199,50202,25714,68726,72655,63468,39897,18376,17387,9567,11617,1666,5673,3628,2236,16428,30768,4533,5247,10969,75372,19306,23885,26194,8007,6485,5535,15798,25454,24584,32802,150883
188347,2691,13212,23220,31751,14902,86953,41919,22443,31827,34017,53969,25716,68787,74743,59430,39781,20617,17979,9973,11639,1822,6213,4043,2531,15223,31074,4779,5538,10299,77266,19276,25222,31116,7865,6217,4979,16001,26244,26591,32268,153056
188448,1777,12426,21862,25999,10276,79235,37496,20006,31081,32449,55414,24403,67006,75040,68292,33829,19237,17524,9112,12798,1760,6316,3928,2307,16298,29633,4457,5895,12335,76915,12004,27901,30396,8068,6486,4990,15611,24280,25776,31904,153099
188549,1983,12564,21149,25463,10164,79018,37826,21260,29256,31060,49897,22610,65533,70709,73974,36623,17573,17739,9130,11610,1833,5690,3429,2529,16368,29454,4298,5424,11436,72681,14233,26584,27608,7850,6060,5284,16246,25270,24797,31502,150128
188751,1370,10708,20234,27705,11354,79141,38112,18312,28011,31577,45650,24414,66650,74013,66032,38077,17882,17429,8381,10650,1753,5787,3053,2054,13502,28735,4200,4324,10946,74580,18339,25373,27262,8004,6370,4963,14291,23197,24363,32670,147311
189349,1689,10888,20680,25963,9930,78825,35047,18338,28385,29851,45647,22602,62102,72100,60979,35974,18795,17586,8793,10845,1821,6174,3704,2534,15196,29242,4406,5439,10916,74614,13219,26932,27445,8049,6005,4835,13937,22462,22800,31202,146257
189450,1972,12994,22122,28663,13982,84926,42048,23625,31831,33699,46536,22841,63892,72902,72988,39499,19540,18291,9927,10274,1803,6315,3392,2723,16166,31411,4069,4862,9648,76601,14614,27604,30126,8067,6492,4803,16642,24329,25084,31838,152151
189652,1543,11608,20831,27314,10544,83330,34389,20682,31363,31399,50003,26753,68709,74790,66764,37023,19211,18218,9917,12134,1824,6402,3577,2588,17693,30321,4410,5923,11892,74221,20415,27504,29462,8072,6203,4694,14644,22382,23068,32396,150690
190031,1703,11906,22224,29086,12600,84189,38450,21198,30978,32383,50618,24612,66714,75411,64930,39627,19181,17970,9763,10445,1747,6402,2833,2610,15478,30362,4350,4791,10354,73746,16229,27176,29421,7846,6035,5708,16572,24376,23722,31259,150540
191033,1595,11459,19179,23230,11561,77858,36116,18626,29641,31603,48589,22597,63755,72871,65929,38682,19417,17574,8662,10822,1786,5093,3396,2195,12892,29121,4466,4713,9823,74899,13427,26644,28375,7890,6031,4592,13043,22196,24157,31470,144336
191235,1851,12484,23081,28724,13294,83746,40527,22049,31485,32772,50472,25358,67680,74234,64748,35908,17234,18082,9340,10925,1828,6215,3154,2720,16261,30076,4141,4947,8963,75583,14730,27454,29586,7947,6141,4691,15551,23072,24374,31701,147086
191336,2004,12194,22482,28278,11273,83910,37324,19565,30688,32128,49360,25200,67654,73876,68396,35746,19207,17614,8736,11331,1821,6030,3452,2311,16585,29622,4306,4906,10291,75022,13702,27785,28794,8017,6305,4790,15876,23225,24571,32273,144812
191437,2304,12943,23239,29026,13633,84166,42655,22051,31424,33673,50943,25426,66913,73931,69706,38958,20072,18382,9768,11886,1794,6518,4155,2555,16866,30678,4514,5912,10607,76808,14759,27315,30311,8002,6112,5269,15727,23145,24972,31598,152569
191841,1671,11207,21297,26893,10170,81285,33842,21258,30934,31440,52414,24152,67775,75137,60221,37858,19328,17661,9117,10365,1829,6198,3619,2670,15646,29693,4467,5331,10675,75775,12735,27631,27664,7984,6250,4826,12838,20199,23607,31769,147160
191942,1670,11713,19425,27397,11102,75373,36407,16799,26375,28593,43347,24937,65906,72027,70398,36704,18862,17759,7720,10523,1761,5015,3412,2259,15648,28488,4029,4850,11573,74389,13187,26691,29228,8000,6436,5150,14754,25374,24513,31895,146027
192035,1843,11662,19776,24705,10119,76125,32990,20922,29892,32001,41745,21851,60680,69117,69824,38073,19076,17518,9181,8202,1823,5140,4132,2590,15511,29977,4734,4580,12293,74318,15463,22708,28080,7912,5824,4891,14555,24260,25903,29075,145195
192136,2395,13500,23029,29772,13167,84120,41593,22923,33385,35101,51174,24860,62820,67317,64623,30970,18644,18390,10127,12336,1836,6465,3568,2701,17459,31435,4237,5772,11207,70979,9087,28237,30769,8056,6360,4952,15397,23653,26129,32198,151267
192237,2498,13151,20699,24135,10245,71490,33647,18365,30381,33046,47016,21493,63206,72789,67756,39376,18115,17373,8220,11564,1772,5795,3853,2017,14753,28726,4728,5295,11191,71738,14968,26565,27876,8006,6062,5702,14326,24684,26492,31577,149146
192439,2063,12859,23014,29393,13070,85194,38019,22088,32222,32621,53555,26471,68063,73308,65314,37871,20913,17923,9760,12403,1818,6069,3802,2592,15883,30359,4435,5673,11292,75352,13152,27298,29839,8047,6352,5206,16137,26499,27027,32165,151393
192540,2100,13055,21903,27927,12043,82945,40527,20212,29051,33240,50206,25621,67962,73841,62792,38566,20594,18050,9656,11295,1785,6663,4106,2587,16107,30032,4792,5204,11092,76958,18182,27036,29617,8060,6417,5964,15867,24413,24424,31478,151426
192641,1691,13443,22161,28519,11610,82781,39360,20763,30354,32575,44059,24889,67951,73809,68735,36623,19747,18412,10017,11667,1819,6677,3723,2431,17389,30463,4712,6024,11253,72771,17531,27374,29314,8043,6536,5322,15123,24480,23932,31688,154482
192843,1480,11562,20645,26063,10099,81109,34027,20905,31259,29485,52726,23741,66913,75510,80487,41644,19018,17832,9007,12204,1621,5093,4240,1587,16268,28987,4537,5623,13312,77526,16871,27233,29786,8016,6255,3604,13555,20688,23391,30550,147781
193239,1924,11518,21425,28553,12554,83254,36935,21278,31258,31585,53328,19981,61214,75492,57684,36260,18894,17485,9891,10634,1632,6013,3382,2435,16933,30655,4319,5202,8850,76734,14275,25889,28043,7534,6131,5228,14589,23645,23630,32656,143926
193441,1607,11176,20388,25970,10562,75987,34066,18782,29516,30976,50480,23737,62541,71596,71577,37993,17390,17679,8786,12161,1769,5398,3095,2214,15211,27372,4103,5008,10992,73032,12196,26479,28033,7716,5727,4322,14419,23766,24859,30712,143950
193845,1900,12703,22245,29353,12654,84733,38577,22708,32736,33457,51795,24362,65058,72241,69644,34508,18578,18375,9902,11132,1834,6145,3861,2637,17359,30685,4383,5554,12368,75009,13904,27632,29565,8043,6209,4722,16140,23381,25138,32062,151964
194140,2249,12127,23281,27946,10117,80510,34644,21588,32374,32438,52323,23664,65333,72855,73860,35617,19575,17610,9364,12313,1809,6001,3684,2397,16923,30573,4676,6243,12224,74972,10689,28242,30782,8014,6422,4575,14132,21698,25121,31586,151068
194443,1791,12282,22039,27480,12995,81155,41217,22815,32307,33741,49304,22644,61915,72342,70945,33207,18798,18089,9651,11172,1817,6078,3886,2695,15662,30826,4384,4651,11805,74476,14860,27943,29242,7783,6180,5067,16065,23206,24895,32032,149438
194645,1722,12074,21388,26979,11349,80898,36841,20720,30852,32022,46910,24695,64184,74965,69431,36445,18277,17953,9635,11215,1833,6086,3706,2681,15659,30716,4414,5459,10999,75594,14614,27297,29969,7911,6173,4501,16184,25630,25400,32298,151118
194746,1470,11493,20087,24216,9469,74062,34349,18767,28801,30750,46837,22589,61967,70574,67647,35781,17768,17053,8966,9391,1800,5443,3403,2073,14707,30046,4692,4752,10360,73952,14911,26152,27446,7923,6101,4964,14113,20214,23552,30086,148506
