,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
123420,1310,10298,19640,22188,10159,72224,36315,18042,25103,29197,49776,24967,67432,72659,67799,36978,17527,17699,9178,11633,1800,5671,4270,2580,16208,27355,4563,5358,12082,77126,17782,25169,26181,7731,5862,4903,11827,19283,19954,28703,137922
123521,1437,11051,20035,25949,10609,79769,34445,20925,31072,32760,50579,23590,68405,70720,67318,38113,18083,18319,10105,11622,1676,6725,4658,2546,18349,31101,4872,5969,12417,73101,17950,26255,27529,7841,5831,4444,13968,21697,24277,29235,149072
123723,1693,9757,19947,23514,10753,74984,34124,17833,25875,30207,53943,22490,63889,73451,64205,33653,19614,17578,9114,12267,1692,6397,4251,2461,16098,28224,4273,6370,11379,73199,14361,25711,25444,7466,4982,4793,14121,21905,20354,31161,143822
123824,1709,12517,21673,29249,11943,83978,35594,21931,31192,32312,49638,26583,68586,76024,62584,39199,19739,18327,9613,12571,1784,6282,4596,2261,17082,30142,4790,5648,10812,77800,19153,26081,29667,7973,6041,5415,14249,20617,24248,29832,149388
123925,1695,11335,21521,26319,9833,81598,33249,21655,31277,33333,55922,26298,67779,72643,64999,35416,19575,17876,9910,12311,1836,6947,3862,2632,17931,30316,4414,6110,10775,75827,11868,26525,29718,8006,6167,5191,14812,22198,24461,31409,148167
124220,1944,11221,21010,24194,10421,75757,38245,19378,29539,31981,52423,23508,66633,72229,68032,32867,17027,18360,9273,11809,1833,6209,4350,2626,18126,29586,4375,5378,12364,75128,15147,27136,28364,7810,5736,4776,13661,23016,24657,30284,141229
124422,1797,10226,20283,24134,10575,77118,36166,19114,31378,32318,49889,22364,65861,72558,62680,35010,18779,16303,9754,12140,1597,6339,4522,2490,16429,29706,4785,6079,13211,73864,17620,24029,27132,7707,5969,5239,15497,23994,25507,29861,145144
124624,1831,10158,19399,25965,11187,77967,37046,19063,29573,30981,54788,23777,67204,74104,64229,36527,18521,18107,9338,11102,1828,6452,4404,2650,16796,30119,4616,5434,10648,73777,15963,26079,28697,7732,5802,5159,13565,22870,24061,29347,142153
124826,2200,13010,22846,29662,13670,85152,39387,21657,30835,33654,51418,23711,65018,74042,64328,36262,18465,17956,10232,11904,1807,6060,4433,2463,16403,30852,4548,5888,12399,76468,16325,26535,27981,7758,5879,5232,15611,25276,26034,30624,149213
125222,2181,11597,22722,27632,13162,84348,36716,21763,32823,33906,51141,22765,64239,72209,66226,41393,19644,18320,9945,12305,1834,6322,4253,2723,16237,30950,4653,5893,12083,75804,17691,27065,28350,8016,6012,5104,15900,23175,24999,31669,149892
125424,1279,10967,20324,26321,9074,76417,33727,18755,28522,32143,51031,24862,67233,73031,65435,34823,18633,18007,9069,12484,1812,6706,3856,2410,16185,30393,4548,5802,11765,72659,15495,26997,26900,7785,5948,5076,14293,24759,25190,29797,150614
125525,1824,12729,22320,29323,13362,87107,40789,23579,33547,34304,52551,25752,65337,72471,69504,39725,20941,18622,10252,12569,1833,6890,4216,2722,17211,31526,4683,6188,13001,75202,14573,27106,30148,8073,6373,5229,16662,25209,25617,31570,154042
126325,1030,9375,20655,25117,11286,80528,35255,20724,30281,31223,52964,24521,66736,76431,68183,38685,19026,18426,10244,11797,1836,6544,3935,2696,17761,30445,4553,5905,11711,77416,15640,26840,26383,7975,5918,4488,14255,23227,24763,31437,147336
126426,1754,12665,21344,25256,10865,80678,38387,21168,31443,32906,45057,23835,62945,70995,67929,39190,20629,17926,9888,10657,1827,6548,4287,2455,16546,30534,4822,5515,11810,72493,17942,25630,28784,7912,6221,4786,15361,23131,26491,31472,150808
126628,1757,12772,22567,27645,11718,81713,42346,21821,31503,32962,52193,26062,69351,75358,71009,38843,19482,18018,9320,11907,1816,6315,4149,2667,17296,30372,4505,5336,11296,77250,17591,27005,29756,8068,6385,5732,15025,23535,24468,31358,144941
127226,1495,10495,18317,23727,11409,73368,34234,19296,28524,30430,51892,24680,66049,71977,66001,39021,18514,17753,9054,12242,1826,6282,3806,2655,18011,28925,4235,4872,10399,73726,15938,24409,24894,7252,5473,4854,14426,22137,23536,29574,143099
127327,1816,12048,21089,28384,11082,82675,35920,22053,32346,32963,52281,26016,68725,75045,72127,38023,17565,18327,9652,10342,1830,6257,4234,2643,17880,30866,4571,5798,12104,76201,16349,27482,29214,7879,6162,5334,15900,25338,26906,32070,147767
127630,1611,12269,21006,27675,12476,82944,38668,21681,30408,32888,49752,24805,65317,72469,68357,38962,18793,17957,9524,12570,1812,6365,4159,2154,17225,30082,4448,6167,11861,76407,14621,24615,28948,7918,5829,5548,15069,23940,26144,29417,148102
127731,2208,11712,19209,25388,11713,75996,31802,19171,30995,33734,51716,21449,62952,70805,64126,36294,18651,16875,10327,11922,1739,6711,4545,2585,16056,31092,4752,6284,12771,72002,17005,22754,25801,7815,5815,5169,15392,24704,26013,30856,146526
127832,2013,13217,22778,30545,13768,88194,43328,22827,32262,33942,57292,26221,69843,75324,66023,41810,20979,18433,9586,12309,1831,6726,4190,2701,16980,30752,4724,5944,10265,76417,15943,26575,29567,7910,6014,5756,15173,24622,26108,30861,148914
127933,2001,11671,21732,28077,11985,82440,36641,21278,30151,32827,48885,25791,69161,73798,65572,35464,18636,18243,9173,11687,1816,6400,4358,2649,18108,30453,4351,5556,11558,75790,16631,26853,27369,7755,6093,4654,15703,24091,25534,31449,145183
128026,1944,12007,21274,26460,12736,81101,36531,21223,30671,31892,57716,25658,70017,75485,65840,37899,20481,18569,9722,12438,1827,6473,4497,2652,18286,30270,4552,6051,12605,78242,15827,27135,28698,7814,5834,4907,15169,22280,23995,31723,148255
128127,1625,11233,21167,26058,12883,77555,37051,21134,31515,32018,52043,25490,67631,75530,61810,40860,19867,18107,9442,12758,1834,6139,3825,2188,16901,30267,4612,6048,11148,75799,15927,26226,27631,7958,5937,4459,14712,22985,24992,31240,149759
128632,2023,12430,21989,28627,11842,80906,38869,21610,30482,31548,52043,24109,66576,74834,68629,38630,18358,17626,10016,11494,1807,6708,4158,2658,16681,30850,4677,5754,10432,76283,13741,27239,28697,7715,6210,4466,15191,22940,25379,31499,148065
128935,1431,11492,21213,26985,11498,80206,39807,21338,31052,32076,51076,22377,63959,72439,72621,39277,19375,17872,9491,10845,1823,6282,3989,2426,17087,30237,4433,5142,11184,75847,13936,26928,29188,7860,6044,5177,15062,23341,25661,30326,146953
129028,969,10635,20437,24653,10629,79391,32209,21280,30673,32701,49187,24852,67238,70589,71588,42992,18580,18299,9583,10668,1830,6734,4181,2580,16531,30520,4230,5476,11871,75328,19240,25411,25917,7908,5989,4965,15026,23257,24888,31180,150476
129129,2093,12746,19612,24392,10636,79151,34794,20183,30712,33385,49871,24631,67348,74556,65728,34184,18663,18192,10109,11668,1834,6186,4181,2635,16964,30566,4716,5556,11349,75819,16717,26472,27202,8064,6278,5628,15404,24879,24164,31980,149095
129331,1547,10862,19631,25649,9699,78180,35150,19502,30191,31115,51615,23794,66391,75347,74640,36571,18864,17996,9160,12333,1783,6490,4231,2329,15568,29887,4525,5495,13045,76886,18947,27563,27880,7665,6102,4539,14258,20783,21817,30635,142716
129634,1855,11481,21495,26554,12068,82046,34847,20339,28862,32298,45658,24480,67036,73972,64232,34921,17424,18120,10108,9996,1815,6589,3870,2701,17490,30456,4473,5331,10913,75982,20251,26115,27909,8045,6147,4888,14287,22753,24760,31440,148168
129937,1676,12134,21138,26677,11029,81876,35637,19410,28734,30955,50298,24256,63960,72925,66533,36725,18655,18298,9755,11545,1826,6667,3824,2615,16418,29788,4538,5717,11350,77279,16718,24952,25901,7974,6043,4800,14988,23751,24706,31030,149519
130013,1710,11407,20963,26472,11184,83546,35129,22915,30073,31762,51433,26594,70292,72602,66506,38432,17192,18003,10105,11296,1788,6098,4218,2603,17088,30967,4562,5946,11613,76961,18768,26380,26111,7671,5775,4372,13776,20492,22966,31592,146963
130114,1714,11584,20290,26844,10987,82063,36677,21737,31216,30585,49198,27177,68847,75394,62795,41410,18244,18549,9734,10358,1830,5923,4120,2575,16458,30138,4788,5254,11646,73542,17642,24850,27326,7902,5998,4511,15501,21672,24009,30792,146715
130316,1303,12319,20525,27577,12933,82744,37607,21990,32414,33455,52323,24192,66997,76039,70989,38841,20338,18155,10058,12407,1817,6500,4553,2281,16478,30637,4666,5620,12699,75919,14602,27312,29695,7722,6065,5782,14835,22753,25199,30420,150249
130417,1869,11678,20762,27641,11212,79520,36122,20472,30626,31941,54170,24718,66197,72657,62866,34224,19309,17915,9310,11842,1746,6371,4184,2534,16083,29612,4590,5712,12349,75090,14849,26579,29153,7992,6386,4837,15174,23335,25304,30628,145843
130518,1219,11572,20354,27099,11079,80007,33378,21137,31124,32125,57358,24491,65149,71877,60130,37656,20705,17953,9593,12471,1823,6147,4463,2549,14818,30297,4570,5525,10809,76019,13466,27187,28773,7881,5889,5401,13623,20687,24160,30275,146134
130619,1855,12434,21804,26715,11911,84313,38910,21701,31474,34083,54268,25400,68311,74654,69672,37756,21011,18359,10444,12085,1823,6303,4385,2694,17820,31501,4712,6229,12121,76814,16173,27750,29622,8061,6384,5398,14755,22972,24180,32423,152523
130720,1437,11596,18573,26000,12311,78166,38246,19012,28778,32728,43129,24520,66488,72640,71391,40160,19691,18567,9704,10604,1836,6379,3775,2538,16601,30315,4493,5274,12007,73421,18812,25733,26738,8037,5978,5593,14730,23219,23284,30263,149584
130821,2106,12927,22239,29051,13693,87753,41140,23571,33416,34228,52707,23383,64664,77599,68635,39917,20682,18695,10415,12435,1826,6691,4127,2641,16588,31725,4623,5817,11522,78287,16522,27560,30786,8023,6392,4696,15563,23683,24922,30143,153263
130922,1532,12005,20416,27566,11121,81902,35862,21298,30820,32786,48779,23147,63536,71426,62198,34095,18530,18390,10308,10767,1811,6461,4262,2657,15609,30221,4527,5270,11993,74745,12959,25988,28685,8006,6095,5084,15937,24269,25644,30550,148004
131217,879,10165,20332,27248,10939,80310,33502,19550,28381,30602,48317,23957,65609,73814,64021,37624,17148,18151,9273,11559,1835,6830,3751,2651,17735,29622,4643,5684,10783,74257,16282,23632,24415,7675,5752,4858,15224,24563,24883,31068,143594
131419,1481,11621,19749,26021,10243,79788,34866,20649,28590,31771,51952,26814,69497,74191,63968,40111,19566,18296,9851,12477,1824,6430,4088,2376,17534,30767,4672,5575,11151,74619,17058,27591,28474,7934,6091,4352,15186,23154,24335,31500,148154
131722,1446,11673,21233,28614,12819,87818,40100,23216,34008,33690,54612,25421,68445,77363,74196,40083,19812,18493,10252,11345,1822,6240,4378,2280,17452,31575,4778,5765,12715,78712,16955,26256,27303,8037,6331,5087,15507,24535,26351,31413,151267
131823,1875,12307,20829,27197,10853,81556,36387,21543,31190,32751,49018,23470,64696,73890,69587,37032,19619,18416,9993,12104,1822,6796,4684,2685,16615,31034,4788,5837,13723,74346,17877,27842,29451,8055,6435,5476,15394,22708,25020,29884,150987
131924,1132,10594,19865,24704,11382,72516,36923,18618,28699,31891,50554,25559,67994,72580,74874,38860,18100,18231,9019,11886,1737,6036,3778,2451,17847,29683,4529,5935,11874,74829,17232,26908,27112,7943,5825,5256,13749,24720,23916,31271,145440
132017,2197,12301,20304,28663,13446,83348,38462,21383,29708,31124,51231,25964,70967,75856,62082,41149,19065,16500,9634,11441,1777,6165,3941,2504,16758,30253,4648,5305,9875,77303,18954,26929,28651,7935,6207,5265,14475,22013,24050,31794,145170
132118,1555,11180,19168,24574,9865,79722,36422,19968,29738,31362,51084,26294,66703,71153,69337,35894,19007,18132,9627,11441,1794,6788,4063,2638,17539,29769,4747,5690,11552,73193,15270,25972,27542,8052,6114,4675,14047,22652,25224,30153,148745
133019,1741,12032,21391,29320,12698,87577,39349,21215,31068,31704,56770,25925,68404,76336,62895,40757,20237,18844,10308,12087,1836,7223,4587,2683,17565,31353,4879,6063,11363,76958,20321,27400,29139,8053,6300,5331,15918,24678,24474,31776,152325
133625,1539,10502,20068,24815,10058,79565,32602,21497,32357,33390,51658,23944,65940,70997,69837,39960,18664,17908,9862,11244,1811,6935,4230,2687,16697,31021,4339,5827,12365,74909,17820,26284,26388,7931,6038,4460,14488,22635,25143,31169,149337
133827,1657,12073,21721,27544,10235,79662,35881,20805,30897,31440,55316,25684,65843,72039,68304,34538,18135,18178,9572,12859,1776,5952,4397,2488,17889,29403,4732,6303,11894,76970,11752,26628,28954,7856,5947,4912,14021,22595,24980,29123,146698
133928,1597,12157,21066,26072,9186,78483,36196,20333,31544,31713,52755,24731,67332,72609,71951,35875,19891,18041,9471,12134,1833,6677,4346,2344,18108,30188,4526,5888,12579,75398,15070,27587,28898,7846,6007,5175,15974,22572,25300,30804,145742
134021,2116,12201,22201,27961,11453,82502,37788,20906,29827,34061,48522,22846,64495,75150,68381,38200,20178,18059,10353,11547,1703,6724,3822,2607,17487,31136,4574,6064,11487,75654,15300,27120,29311,7973,6337,5198,14461,21930,24870,30353,152308
134223,1628,12881,22494,27843,12744,84203,37976,21972,30947,33136,54202,24733,67888,74589,64333,36477,19698,18531,10042,12514,1785,6547,4320,2380,17723,30686,4644,5665,11742,75392,13419,27619,29751,7969,6325,5010,15792,24193,25491,30898,150495
134324,1855,11109,20527,24234,10177,80227,35730,19694,30095,31257,50732,23643,64218,72660,67617,34022,18193,18155,9349,12793,1789,6804,4514,2694,17588,29264,4850,5303,11948,76384,18856,27636,28324,8058,6043,4539,14772,22829,24281,31626,147441
134425,1588,10826,21898,25753,12339,79582,39945,19628,30372,31359,50810,25257,67639,73488,65100,38774,19269,18347,9656,13003,1755,6400,4592,2564,16722,30222,4680,5634,12129,76404,17613,27197,29599,7953,6217,4380,14736,22874,24495,31253,147889
134627,1854,12194,19891,24999,10658,77920,34936,19155,29394,30233,46793,25456,66870,73236,72089,33529,17832,17283,9232,11336,1814,5772,4207,2591,17386,28383,4458,5594,13229,74197,18706,25552,28574,7860,5825,5581,14106,21851,23036,31023,143351
134728,2000,11123,20190,26233,10709,74724,35879,19090,28693,31708,47163,23418,65644,71856,69461,36141,18161,17659,8641,10063,1788,5685,4574,2204,16331,29297,4709,4785,12399,72721,19550,25236,27069,7879,5976,5594,14072,24431,26159,28932,141808
134829,1811,11772,18787,24302,11058,76026,35296,21048,31422,31444,55637,20713,59977,70739,67658,32816,18820,17975,9152,11224,1810,6000,3792,2559,16477,29602,3871,5735,11135,76740,9494,25488,28305,7613,5685,4885,14197,22106,24249,29109,142750
135124,1567,10406,20333,25386,10777,78224,33438,18992,29714,32533,47249,25807,66872,71859,72791,38535,19070,18319,9983,12213,1824,6241,4348,2174,17624,30298,4526,6160,11626,72633,17234,26101,27135,7851,5876,5317,14888,24073,23747,31039,147901
135225,1561,11352,20349,25204,8812,80282,33966,21928,32276,32436,52804,23803,64462,72295,64085,40848,19167,18170,10240,12201,1836,6311,4272,2331,17323,30943,4655,5724,12490,73971,17456,26749,29395,7992,6063,4557,15325,21744,23476,30137,151850
135528,1608,11834,22236,28705,13669,84202,41039,22766,32436,34304,48866,24089,66519,75877,71185,44108,20334,18148,10251,10675,1825,6790,4228,2662,16855,31237,4833,5449,11489,76893,18522,26880,29320,8058,6349,4939,14956,24185,25140,31221,152463
135629,1906,12189,22439,26397,10754,82984,37901,21251,32636,34082,50147,24443,67726,74165,65559,38434,18779,18295,9775,12243,1834,6700,3714,2721,16572,30338,4571,6027,12253,72560,15339,27408,28869,8037,6251,5160,15043,22282,25936,32191,152189
135730,2131,11533,20794,27845,10420,84561,37472,21300,32153,33591,50222,24018,66082,71784,70862,36897,18155,18070,10209,12418,1825,5993,3924,2550,15967,31091,4298,5313,11616,76157,18071,26009,26801,8019,6004,5192,15423,23847,24344,31405,146548
135932,1876,11669,22181,29637,12386,84693,37966,20487,31472,32497,51174,25799,68475,75154,61352,40266,19592,18408,9991,12123,1786,6780,4543,2613,17450,30341,4797,6163,12861,74895,20017,26509,29100,8008,6332,5158,14982,24283,25091,30627,148479
136126,1906,10476,19386,24322,10276,75888,32291,19718,28996,31363,49046,24416,65686,70784,66834,36306,16973,17703,9458,10804,1835,6398,3477,2693,15807,30167,4536,4720,10878,73951,15580,26300,25501,7722,5379,4216,13495,22538,25210,30649,144967
136227,1285,11073,19873,24193,8972,78303,31237,21074,32289,31333,55459,25130,68173,75320,75800,36841,18093,18039,9548,13163,1814,6564,4531,2344,18548,29552,4599,6430,13470,77277,15416,25827,28619,7792,6225,3966,14673,19776,23356,29842,145609
136631,1586,10526,20254,26199,12064,79798,34849,20853,30151,33245,47539,25527,66441,70474,66229,37408,17759,18092,9882,12354,1828,6277,4071,2502,17643,30453,4443,5607,10620,73976,17401,24625,26647,7763,5946,4211,15201,23216,24588,32048,148400
136732,1721,12600,22410,29616,13889,86678,39221,22052,30940,34302,51697,24937,66039,74029,64855,41716,20169,18736,9878,11854,1816,7070,4000,2693,16328,30387,4701,5965,11031,76240,15430,25148,28249,8041,6097,5483,15306,24799,24904,28535,151153
136833,2151,13426,22091,27724,11961,88112,40375,22112,31417,33749,52063,25969,70928,75062,66444,37010,20161,18435,10085,13117,1835,7021,4442,2684,18569,31123,4669,6327,12489,74336,16222,27454,29052,8044,6291,6020,15545,23474,24314,31148,151865
137027,1759,12030,19994,26836,12312,79061,37894,19735,29534,31864,52305,25618,67634,70759,67450,35193,19599,18139,10051,11602,1827,6715,4460,2647,15440,30346,4695,5672,12031,75342,18076,26728,28787,7977,6179,5646,14407,22726,24679,30636,148114
137128,2091,12020,22113,29273,12228,86706,37870,21695,31233,32882,54035,25823,69790,76405,65667,36733,19984,18610,9848,11984,1836,7337,3944,2667,17591,30607,4622,6409,11563,77443,13966,27503,29343,8073,6243,5486,14658,21418,23904,30483,150761
137229,1978,12048,22386,29741,13213,87929,40916,22653,30309,30891,51496,23775,66717,76005,58844,39986,18493,18618,10268,11256,1808,6665,4354,2687,16482,31166,4851,5556,10182,75045,21430,26244,28559,7944,6147,4945,15105,22638,24362,32199,150971
137431,2140,13130,22627,29662,12310,85483,41771,21590,32353,33285,50922,26600,69687,74955,67159,39702,19727,18495,9950,12465,1835,6842,4362,2703,17162,31014,4749,5454,12073,75124,16500,26001,29966,8002,5904,5577,15970,24199,25052,31873,152513
137532,1605,10244,18719,25200,11076,75353,34504,18942,27140,27804,46381,26274,70578,72746,66485,38581,17183,17539,9214,10736,1823,6355,3610,2636,17392,29198,4321,4885,10630,75532,15646,24114,26301,7480,5877,3549,13083,20272,23339,30771,141227
137633,1640,11276,20884,27433,12005,82696,34934,20337,31553,33042,51110,24549,67184,75583,66484,38107,18812,17952,10059,12305,1824,6017,4379,2237,17332,30717,4742,5733,11409,76577,18629,25139,28319,7986,6090,5691,15385,24530,23862,32546,150239
137936,1252,11356,20215,24915,10971,82423,33256,22718,31585,32835,53472,23634,64696,73087,66893,38232,19144,18351,9485,12184,1835,5911,4255,2715,17193,30175,4714,5444,12252,76652,13102,27991,27643,7696,6266,4314,15634,24413,26850,31001,148525
138130,1883,11282,19171,24983,11473,79273,37287,20944,28296,31653,53040,25628,68202,75489,67738,36571,18573,17957,10078,12939,1818,6608,4289,2529,17072,29599,4612,5909,12512,76319,18856,26795,27713,7865,6042,5277,14477,23923,24355,29684,148520
