,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
178142,69247,10646,4933,26255,7529,6828,8578,50988,25107,28112,8092,25971,21332,31631,9061,23260,17826,8732,16375,6376,11358,9222,20950,9673,36503,26961,8056,27408,51769,25902,26970,26758,1384,5585,3882,61506,11637,6373,22088,8443,7344,8508,57651,31438,18031,9282,19949,20506,31614,12525,15956,22612,12085,10094,5646,9808,9379,14297,9488,34084,33394,6071,29827,53292,23894,19343,21349,1759,4204,2529
178243,73194,11216,5667,27223,10257,7839,7486,50938,28528,30333,9651,27221,22201,34377,9224,25511,18707,11462,16388,6460,10750,10288,23062,10922,39589,28064,8172,27241,59339,27482,29832,28702,2021,5290,4049,64875,12059,6368,20205,12228,8704,7743,58971,33775,22446,10002,20740,21507,32991,12069,18914,23238,15590,9777,5415,8235,10039,16573,9639,33597,34902,6206,28212,52222,29910,20848,21492,2408,4394,2660
178647,75074,11431,5852,29212,10987,8268,7741,50069,31081,29123,10430,26512,22159,34689,9475,26891,19056,12818,16663,6271,11459,11006,27394,11126,43378,31678,8341,29250,63059,31334,30022,30940,1720,5781,4362,64943,12352,6506,21682,12489,9429,9072,56823,35272,19035,10519,24400,22081,33044,12729,19076,23855,15709,9939,5475,9145,10262,17804,9998,36437,37575,6491,29760,56709,32182,21226,22392,2468,4997,3015
178748,73057,11103,5575,28113,9621,8396,8749,51863,31359,30519,10172,26958,22666,34400,9852,24945,19419,11749,16798,6849,11534,10388,24196,10584,39825,29948,7968,28362,59004,31238,28723,29388,1406,4886,3901,62984,12187,6478,21706,11396,9261,8927,59293,33077,20178,9933,22448,22454,33192,13646,15376,24287,14491,10243,5568,9613,10041,16752,9678,37259,34676,6085,29662,56423,29015,18080,20841,1801,3196,2789
178849,72443,11171,6030,26889,10863,7750,7233,52418,31677,30359,10231,26506,23162,34649,9671,23749,19033,10365,16409,7370,11571,10373,23504,10792,38985,29382,8292,27939,55718,29763,30607,28908,1534,5943,4426,64239,12207,6196,21761,12519,9007,8054,59932,36701,18829,10406,22299,20555,33444,12444,17608,23571,13740,10845,6973,10596,10255,16734,9824,34617,35559,6358,32359,53049,27681,20998,22818,1365,3934,3124
178950,72364,10637,5308,26447,10903,6602,6885,48805,30316,28448,9772,21821,23294,32015,10218,24940,18490,11177,14530,4932,9644,9741,22842,10490,37650,26716,8175,27382,56632,27684,29189,27737,1803,6616,3956,61810,12116,6373,20602,13324,8778,8710,55937,35004,19030,10249,18911,20837,31948,13552,18309,22480,14377,8343,3184,7447,9978,15719,9567,34357,34757,6244,27522,53120,26243,20708,20050,2175,6075,2577
179245,73330,11183,5424,29305,10663,6975,8433,52249,29905,28597,9693,25147,21360,33346,8943,26057,19263,13000,16579,7210,11946,9527,26038,10633,41481,30088,8259,29150,64063,31658,28846,30378,1417,5566,3785,63959,12290,6309,22338,11902,8567,8228,60029,33998,18053,10225,21062,21164,32974,11938,18767,23755,15777,10892,7146,10376,9964,17591,9972,37243,36207,6328,31003,57573,30224,20372,21706,2214,4026,2638
179346,76369,11457,6302,29117,11923,8356,8616,52703,31293,27661,10242,27519,22519,34292,9487,25592,19580,13824,17324,7034,12139,10703,27704,11537,43463,33147,8894,29016,65278,34218,31100,31253,1654,5102,4646,65968,12407,6658,22382,12964,10230,9007,61507,33540,20011,10628,24343,19610,33233,12492,18882,24201,16431,10959,5681,9740,10402,19525,10118,39792,37887,6520,29912,59095,33232,22854,22077,2461,4535,3197
179548,72916,11068,6151,28487,10773,7651,6611,51712,29384,29862,9763,25043,20492,33575,8795,26353,18722,12579,17420,5793,11925,10652,24617,10848,40350,30340,8656,28648,61598,31828,30916,29084,1662,5759,4448,65025,12254,6540,21160,12801,8675,8028,60355,32730,22491,9917,21125,20594,33442,11841,22087,23049,15596,10288,5357,9399,10307,15847,9850,34885,35446,6392,30382,56110,33189,23447,19880,2417,5814,3030
179952,73220,10929,5791,27963,10063,7942,8446,50621,28814,30018,10220,24856,22257,33083,10797,26731,19043,11878,16738,5474,11535,10863,24984,11186,39682,30039,8445,29313,61467,31961,29353,28690,1729,4352,4200,63134,12297,6537,21676,13061,9574,8600,59805,34841,21942,10325,21096,21187,33414,13651,20446,23000,16035,10211,4612,10592,10247,16248,10017,35900,36041,6241,33655,60126,32392,21451,20341,2114,4927,3030
180129,74151,10815,5806,28000,11027,7851,8574,51334,29911,30249,10268,26991,22047,34126,10141,26231,19468,12206,16317,6146,10845,10495,25408,11177,41306,29926,8500,28366,62127,32600,29519,30333,1782,6640,4294,63521,11916,6620,21601,12839,8995,8728,58505,34911,20479,10465,22132,21125,33117,13032,18372,23121,15588,9947,4893,9173,10163,16565,9827,35270,35962,6216,28933,55805,32647,23200,21781,2330,5759,2878
180230,70697,10983,5218,26982,9473,7286,9039,52501,30686,30480,9960,29108,22702,33860,10858,25475,19310,11579,16193,7147,11286,10357,22392,10233,39254,29666,8115,26777,55101,27953,29301,27700,1427,5857,4200,63042,12059,6411,21656,11234,8731,8933,61472,33304,22538,10464,23087,22872,33075,13934,17029,23447,13953,10694,6478,9627,10355,14789,9513,33479,35313,6117,28871,53862,26937,20267,18977,2116,5228,2586
180432,73207,11439,5997,26082,11074,8444,7065,51327,28783,27453,9768,24003,20850,32889,8726,26340,18460,11975,16329,6965,11752,10744,24471,10853,39719,31677,8730,27694,56289,32866,29397,28156,1579,5592,4433,64632,12274,6421,20306,13707,10411,7724,58651,33298,21478,10705,22292,19978,32345,11381,20821,22908,14798,10547,5920,10786,10091,16669,9651,35452,36333,6594,29676,52027,32803,23261,19582,1635,5837,2925
180533,73525,11007,5994,27804,9085,7804,9188,51994,31967,29426,9724,26200,23352,32001,10622,25818,19171,11172,16817,6725,11698,10089,24157,10816,39303,29121,8457,27921,57553,30053,29974,28789,1629,5147,4389,62503,12325,6543,20748,8908,9044,9021,59440,34089,21927,9124,21391,21451,32307,13345,19835,23847,14987,9782,4447,9475,9662,15801,9828,33229,34686,6088,30050,54884,28964,20923,21119,1841,4368,3037
180735,73456,10919,5812,26910,10489,7943,7709,52007,30210,29906,9153,26509,21988,32150,9568,26828,17750,11000,15446,6261,11362,10586,22635,10181,37621,29971,8353,28311,58972,29166,29839,29329,1668,6629,4463,64036,12047,6374,20604,10958,9866,8489,60189,35162,23348,9566,22189,20775,32032,12631,19605,22408,13298,9400,5004,7910,9882,17015,9439,33387,34396,6378,28156,55900,28142,20100,20453,2645,4691,2784
180836,73085,10840,5831,27968,10441,7190,7684,51009,29495,25760,9271,25817,22906,31972,10459,24001,18496,9115,16149,7514,11259,10070,22940,10843,38526,28427,8177,28795,56437,27258,29908,27767,1912,6743,3951,63535,12368,6573,20374,11704,8091,8165,57351,33409,19169,10080,22042,22773,32522,13462,17669,22352,14474,9736,5641,8808,9914,17035,9865,33798,33992,6281,28274,54106,28308,20496,21633,2544,5197,2761
180937,67873,10422,5048,26070,7597,6092,6492,51758,23540,27898,9140,24874,21371,31471,8775,24179,18446,9857,16003,7027,11268,9940,21934,9446,39109,26480,7862,27503,53022,26217,26798,26099,1563,4760,4020,58580,11499,6008,21106,7823,7991,8514,57971,28381,20610,8832,20700,19838,30618,12334,18136,22570,14585,10174,7040,10406,9034,15284,8799,34069,33075,5822,29517,50805,26577,18229,19434,1735,4094,2650
181131,70314,10635,5486,25760,9803,8334,7611,52094,28284,28913,9838,28506,19644,33520,8124,26530,17350,10240,14750,6154,11190,10713,23353,9956,39390,29645,8242,26217,53386,31877,28053,26832,1919,5660,3580,60660,12165,6163,20141,11428,8891,8275,59686,33680,19833,9918,22482,19497,32765,11883,19940,22180,13957,9904,5429,9405,10297,15537,9437,35668,35752,6296,26676,52033,31112,21125,19637,2611,4074,2727
181232,73925,11075,5756,28214,9679,7275,7867,52556,29841,29599,10017,26206,22557,34424,8692,25996,18931,12251,15453,6493,10973,10607,24190,10654,40456,29898,8251,27790,59954,29287,29631,28446,1563,5574,4258,63312,12266,6254,20559,11086,9501,8636,60341,34981,18650,10073,22446,20662,33224,12031,19897,23526,15228,9211,5615,7975,10286,16388,9827,36467,35820,6171,29433,55790,29343,20750,20024,2246,4977,2749
181636,71741,10976,4954,28025,8589,6898,7818,50427,29208,28479,9344,23087,22339,32435,10280,25069,18792,9815,16837,6384,11306,10404,22609,9626,40152,28546,7920,29003,58147,29241,27364,29272,1943,3658,3630,63466,12067,6480,21548,11778,8448,8231,55978,35077,18899,10192,20668,20432,32957,13557,17766,22727,15273,9754,6384,9278,9964,15040,9616,34719,34810,6187,32052,57195,28243,20370,21680,2442,3883,2505
182032,72928,11288,5316,28634,8707,7556,9555,51588,31611,29372,10497,24056,21537,31097,10389,21432,19211,11492,16254,6213,11458,10119,23329,9850,39630,28716,8137,28988,57861,28298,26700,29472,1682,4474,4265,63232,12445,6514,22509,10346,9704,9655,59478,37002,18971,9991,20233,21136,30503,13580,13569,23815,14874,10060,5723,10134,10396,16758,9806,35192,34660,6035,32077,54447,28936,18155,22250,1923,4202,2894
182436,73757,11386,5894,28526,10874,8287,8914,51578,31473,31017,10348,27972,20849,34478,8243,26563,19184,13201,16194,6287,11653,10989,26703,11033,42361,31664,8478,29172,63012,33129,28685,29985,1672,5585,3906,65107,12281,6590,22131,12720,9535,9061,58048,36118,21826,10398,22807,20314,33605,12318,21732,24021,15645,9177,5273,8565,10319,16620,10005,36141,36921,6549,29730,57243,31961,20707,22556,2761,4186,2794
182739,74376,10841,6097,28734,10481,7495,8202,50689,28441,25860,9756,28084,25230,33709,10713,25615,19418,11197,16996,7765,12216,10480,24204,10700,41428,29598,8714,28951,58116,29039,30563,28294,1526,5208,4425,64137,12217,6615,21876,11461,8514,8824,56504,32109,15992,9777,23365,24284,32588,13998,19798,23572,14899,10629,6166,10994,9579,16981,9710,36159,35581,6419,30142,54219,28741,21972,20825,2586,4155,3098
182840,71076,11150,5762,28613,9301,7736,8598,52101,31186,29300,9898,24460,22015,32259,10583,22553,19332,13308,16845,6660,11328,10380,25047,11166,40535,30973,8277,28704,60710,28381,28570,28913,1790,4937,4066,62595,12253,6580,21623,10986,8706,9507,60371,37169,17691,9249,23286,21550,32253,13561,13695,24204,15726,9711,6174,9867,10267,17240,10081,36245,35858,6118,30586,55241,28126,18835,22003,2389,4535,2511
183034,71487,11118,5792,27293,9653,7771,7553,50462,29409,30063,9151,26357,20209,31787,8664,23953,17845,11389,17000,6831,11596,10613,24856,10544,40370,29837,8183,28070,53312,29991,28238,27942,860,5745,4122,64174,12226,6286,20907,12143,8839,7928,58285,31507,20808,10180,19799,19833,31487,12122,16699,22803,15046,11567,6819,11345,10237,17689,9753,35819,34696,6208,31773,51613,29241,20642,20433,1421,4397,2471
183337,74870,11206,5821,26782,10628,7817,9387,52208,30622,29369,9695,26375,21949,31201,10754,26320,19541,11359,17071,6223,11321,10677,25545,10975,40266,30654,8280,28554,61884,32609,30146,30076,1671,5277,4299,65030,12278,6410,21042,11080,9830,9548,60340,35010,20931,10287,21830,19392,32174,13726,20541,24361,15536,10510,5092,9163,10271,16507,9938,36162,35952,6338,30614,58563,32528,22621,21958,2169,4308,2951
183741,72374,11185,6086,28068,11127,7782,6335,50101,29928,27679,9877,25270,20281,30076,8902,24030,18593,11333,16339,6348,11851,10194,22905,11259,39360,28869,8469,28541,61612,29125,28247,28710,1243,6030,4054,63424,12189,6284,20774,13290,8841,7888,56419,31943,19043,10188,19589,19608,29916,11957,19392,22272,15672,10264,5417,9570,10182,14323,9911,34063,34166,6271,28119,54264,28224,19914,20405,1303,4419,2844
185038,71578,10290,5459,27697,10303,7721,9415,52424,27235,30962,9560,24324,23453,32804,11043,26868,19385,9686,15674,6403,11247,9711,21584,10253,39036,28038,8178,28143,57173,27710,29178,27258,1584,4107,4158,62924,11830,6269,21088,12138,9341,9126,59437,33784,22614,10123,24151,22469,32895,13587,20736,24155,14604,9269,5288,8507,9719,14754,9675,33961,34723,6349,29445,53592,25389,20599,18495,1717,3943,2894
185139,74200,11057,6022,28503,10883,8328,7142,51124,29055,30073,9890,27487,23083,33552,10756,25421,19168,12137,17187,6599,11809,10717,23587,11158,40763,31001,8569,29021,56990,32068,30092,29012,1165,5145,4577,64891,11996,6367,22172,12430,9671,7831,60829,31829,22422,10137,22420,21424,33173,13599,18571,23441,14502,10538,5918,9249,10322,16695,9798,36064,36257,6376,30298,54205,32374,21657,21063,1826,4634,2866
185341,76078,11141,6077,28657,11613,8175,7752,50909,30850,28123,10922,23524,22277,33095,9053,24854,19801,12581,17228,6660,11728,10888,23638,11225,40794,30704,8744,28860,63323,31272,29021,28377,1482,4848,4267,64828,12374,6631,21958,13417,9511,8152,58797,34284,20788,10538,22337,20027,33917,12152,18621,23979,15037,10570,5386,9643,10517,16426,10029,33717,36541,6588,30985,56483,28653,20728,20280,1632,3303,3051
185442,69976,11046,5995,27851,9963,7934,7781,52737,31087,29708,9780,27654,22339,33990,9942,26141,17838,11109,16602,5756,11204,9990,21526,10713,39833,28998,8625,28408,55128,28844,29470,29393,1245,5672,4200,62214,12172,6653,20882,11488,9288,8139,60091,35170,20198,9992,21827,20930,33147,13112,18438,22990,15221,10730,5341,8872,10109,15615,9924,35326,35371,6339,29402,55525,31623,20753,21481,1825,5344,2985
185846,71548,10990,5987,27003,8274,7891,8387,52346,29194,29855,10087,29348,22513,34482,10512,25628,19085,12588,16308,7028,11302,10602,23365,10310,38917,31050,8493,27403,59325,30659,29823,28346,1570,5679,4412,63935,12312,6551,21888,11444,9511,9250,59882,34613,20455,9884,23155,21854,33242,13670,18003,24355,15340,10483,5745,9399,10135,16579,9947,35107,36169,6364,28812,54481,30414,22563,20870,2067,5413,3246
185947,74119,11131,5206,26045,10182,7082,7294,52261,29032,28794,8735,28437,22245,32812,9688,25474,19182,9019,14705,6810,11155,9938,23348,10105,37918,28294,7826,26394,54215,25999,29722,27911,1667,5158,4034,61920,12008,6188,21068,10238,8896,8436,59978,34646,21545,9542,23198,21138,32352,12794,17584,22890,14091,9567,5553,8253,9788,16079,9589,35410,34242,6141,26352,54896,27079,20855,21133,2464,4940,2568
186040,74052,10973,5957,27422,10158,8587,7772,51366,30515,29268,10479,26046,22490,33856,9712,26322,19654,13278,16386,6900,11416,10638,22876,11092,40206,30153,8585,28619,59976,29752,30364,29759,1262,5630,4487,63101,12329,6454,22042,10916,9531,9288,60202,33689,19334,9867,22945,20799,33524,13217,18228,23982,14802,10457,5368,8936,10082,15866,9914,34944,34641,6421,30332,55752,27919,22557,20816,2030,5353,2984
186141,73717,11287,5456,29255,10451,7718,8462,50792,30316,29644,9452,24619,22378,34017,9318,25360,19841,11267,16148,6577,11491,10114,23144,10833,39220,28862,8295,27905,57340,28761,29200,29159,1226,6033,3876,63505,12173,6126,22237,11726,8489,8225,58709,34394,20041,10302,22963,22167,32502,13049,16703,24449,14142,9671,5523,8362,9726,15276,9727,35006,34244,6458,30303,56189,27528,18812,21818,1598,4328,2824
186444,72054,11082,5720,28737,10598,6949,6983,49408,30671,26540,9715,26159,22039,33075,9077,24718,18255,10759,16507,6086,11337,10141,22938,10856,39194,27609,8504,28500,55347,28216,30117,29266,1524,5710,4469,63749,12224,6337,21569,11271,7866,7348,57638,33112,17475,9936,21170,21454,31832,12623,16930,22768,14560,10674,4455,8905,9682,17308,9493,35236,33338,6226,28066,50589,27860,21730,21059,1819,4542,3103
186545,74390,11252,5853,27576,9538,8115,8709,51044,30932,29598,10211,24882,23234,31442,10411,25612,19070,11002,16866,6877,11979,10752,24651,10688,41632,30106,8309,28806,57199,31108,29484,29488,1276,6286,4428,64639,12385,6517,22636,11353,10065,9185,58217,33439,21436,10305,22053,20693,32268,13466,19276,23604,14551,11105,5715,10413,10489,16045,9798,36408,35011,6162,30975,54343,28922,21661,21385,1578,5076,3149
186848,72587,11079,5709,27564,8253,8090,7446,51617,28407,28208,9787,29393,22571,34540,9067,27219,18461,12405,16439,6970,11469,9938,23963,10289,40294,31181,8335,26432,60181,33291,29860,27217,1863,6467,4298,61922,11397,6651,19606,9195,9016,8612,61065,30686,21573,10094,19949,21187,32666,12800,21197,23361,15957,9733,6100,10095,9683,16044,9485,35467,36735,6382,26035,55813,30247,23250,19753,2246,6099,2511
187143,74770,11065,5594,26811,9505,7545,7347,50800,28967,28165,10152,27032,22868,34102,10596,26937,19564,11205,15704,6802,10992,10530,22010,10536,39454,29898,8537,28208,58839,29563,30519,28521,1575,5674,4365,63699,12392,6599,20677,11748,9405,8584,58444,33565,19999,10170,21070,21735,33846,12988,19480,23527,15559,10102,5301,9426,10615,15718,9922,36224,35689,6348,29014,53801,29650,22771,20079,2435,5067,3215
187345,71986,10586,5800,26995,9810,7765,7905,51337,29882,27566,9751,28724,23804,33242,9826,26532,19092,11179,15846,6023,10324,9940,21450,10588,38352,28541,8375,27524,58638,26916,30705,28894,1119,4739,4482,62805,12297,6383,21944,10357,9242,8118,59477,36275,20307,10175,21552,23124,32509,13272,18887,23775,13628,10207,5077,8348,10441,16395,9534,35570,33776,6310,27334,51838,29916,22592,20987,1961,5068,3223
187547,71992,10831,5354,27529,9690,8472,8052,52119,30829,29505,9744,26327,20370,35043,8468,25902,18928,12638,17056,6496,11595,10866,24539,10459,39952,31010,8360,27430,62211,32196,29159,29362,1643,7271,4095,63998,12307,6538,20180,10293,10233,8421,60252,35049,20473,9783,22363,20287,33545,11899,18675,22771,15249,11003,6251,9808,9951,18004,9797,35538,35885,6252,28285,55052,31624,22241,20665,2414,5706,2878
187850,68114,10055,5433,26000,8249,8327,7753,51223,28081,28855,9365,27814,21392,33911,9701,25111,17128,10440,16221,6829,11271,10143,24515,10015,38824,31085,8079,27671,57815,30525,28844,27104,1881,6275,4254,61883,12009,6313,20558,10483,9173,8875,58865,33020,17828,9282,22476,19750,32005,13398,17821,22025,14467,10815,5217,9405,9837,15521,9526,33246,34609,6348,28492,52137,28264,23114,20113,2137,5388,2859
188145,70967,11189,6063,27962,10991,8055,6787,52258,27802,28781,9889,29877,23686,33854,10227,24954,19011,11457,16768,7132,12050,10272,25635,10830,40394,28885,8732,27872,60090,28451,29655,27478,1511,4992,4459,64657,12406,6448,20949,12757,9254,8000,59106,31372,19163,10473,21715,21698,33160,12663,19095,22956,14925,11350,6355,10858,9825,16279,9837,35858,35359,6369,28757,53708,27975,22272,20834,1595,5811,3084
188347,72725,10963,5732,28544,8387,8422,7659,51372,29006,26807,9246,28987,22567,34018,10526,26300,18848,13641,17514,7201,11896,10722,27269,10199,43068,32153,8613,29186,63944,33062,30648,29501,1471,6275,4466,63859,12346,6529,20587,10121,9841,8279,59271,34238,19026,10016,22270,22382,33415,13590,20192,23252,16528,10918,7413,11888,10300,18968,9937,36485,37272,6246,31554,55960,34861,24560,21243,2188,4058,2929
188448,75262,11315,5636,28064,11120,7741,7423,51097,30500,28651,9260,26345,24173,33135,9874,23763,19093,10083,17080,6323,11565,10401,23936,10939,40121,29889,8502,28461,55344,29472,29914,29197,1384,4947,4515,65588,12529,6330,22057,12891,9960,9049,58912,35757,21085,10443,21680,21750,33208,14135,17491,24200,14843,10572,6319,10341,10458,16147,10019,35227,35030,6449,32243,54947,29496,19898,22083,1792,5255,3164
188549,71720,11107,5388,27902,9162,8178,7540,51156,27786,30919,9763,23403,21581,33187,9882,25068,18956,10150,17108,6166,11507,10659,22570,10125,38663,29340,8370,27716,58986,29555,28445,28934,1580,5481,3891,61904,12090,6524,21271,9211,9556,7734,59324,33714,21201,8754,20710,21610,32331,13498,16754,23231,14169,11105,6401,10540,10192,15995,9762,34451,34277,5982,30262,55232,29868,19911,20377,1771,3521,2663
